ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
68.29819881235575,14.931524060967185,10.103954457526669,19.980333401626282,2017-10-12,0.0004504689999999999,0.005867474000000006,1.0,0.9047619047619048,1,0.0004504689999999999,0.001965637,0.014086246999999998
68.41974422099302,15.420781422019289,9.4986611879626,20.175126649616413,2017-10-13,0.0005354500000000001,0.0004471830000000051,1.0,0.9047619047619048,1,0.0005354500000000001,0.0025010870000000004,0.014621696999999998
68.66756312938354,14.738497177013516,9.221809865375368,20.673986286265688,2017-10-16,0.00014184299999999998,0.0008450120000000054,1.0,0.9047619047619048,1,0.00014184299999999998,0.0026429300000000004,0.014763539999999997
68.74170474201107,13.369094285606685,9.670184157860968,20.815254875233947,2017-10-17,0.0007198369999999999,-0.0001815479999999945,1.0,0.9047619047619048,1,0.0007198369999999999,0.003362767,0.015483376999999996
68.80689261273372,14.563447852420031,8.709205623041429,20.9198877749412,2017-10-18,0.0009872790000000002,-0.0030709229999999945,1.0,0.9047619047619048,1,0.0009872790000000002,0.004350046,0.016470655999999997
68.85812509735118,14.011580045217464,8.475911991667099,21.0056986051806,2017-10-19,0.00207213,-0.0008354349999999942,1.0,0.9047619047619048,1,0.00207213,0.006422176,0.018542786
68.88790273379055,13.8557068009751,7.808247469162755,21.059738469402305,2017-10-20,-0.00157745,-0.001010443999999994,1.0,0.9047619047619048,1,-0.00157745,0.004844726,0.016965335999999998
68.88676960204765,13.07586932873502,7.734331460944508,21.187979547113162,2017-10-23,0.0002078249999999998,0.000876550000000006,1.0,0.9047619047619048,1,0.0002078249999999998,0.005052551,0.017173160999999996
68.91321896184454,12.010766260714163,8.21053797090161,21.246782609164256,2017-10-24,-0.00011950799999999995,0.002973394000000006,1.0,0.9047619047619048,1,-0.00011950799999999995,0.004933043,0.017053652999999995
68.96964957488797,7.773465358095013,12.49213683099013,21.456033391948907,2017-10-25,-0.001965064,-0.0005023679999999945,1.0,0.9047619047619048,1,-0.001965064,0.002967979,0.015088588999999996
69.05614450314593,8.339935035843887,12.729722842785106,21.70784138417559,2017-10-26,0.0032904540000000004,-0.0028013309999999946,1.0,0.9047619047619048,1,0.0032904540000000004,0.006258433000000001,0.018379042999999998
69.14818182875314,6.5660198843880435,13.822449504373171,21.989997158115887,2017-10-27,0.0017475370000000002,-0.005858116999999994,1.0,0.9047619047619048,1,0.0017475370000000002,0.008005970000000001,0.020126579999999998
69.39561658368919,7.391196937717585,14.51216646033087,22.772217278891286,2017-10-30,0.0010134259999999996,-0.005999093999999995,1.0,0.9047619047619048,1,0.0010134259999999996,0.009019396,0.021140005999999996
69.51142262774337,5.989242388493808,13.48264712452086,23.02350038604834,2017-10-31,0.00025800700000000004,-0.0030370909999999944,1.0,0.9047619047619048,1,0.00025800700000000004,0.009277403,0.021398012999999997
69.63356892263411,5.767157702165053,13.622130853736913,23.226246206278702,2017-11-01,-0.0012511160000000007,-0.004327797999999995,1.0,1.0,1,-0.0012511160000000007,0.008026287,0.020146896999999997
69.77578308294451,5.541143054362947,13.726144727321234,23.42151569190381,2017-11-02,0.0015287880000000005,-0.0034310019999999955,1.0,1.0,1,0.0015287880000000005,0.009555075,0.021675684999999997
69.95358938124454,5.514725999821124,13.84504915042769,23.60934191370471,2017-11-03,-0.001966408,-0.005051768999999996,1.0,1.0,1,-0.001966408,0.007588667,0.019709276999999997
70.363828940389,6.150910816262432,13.682341534063509,24.09208917094789,2017-11-06,9.952599999999997e-05,-0.005620827999999996,1.0,1.0,1,9.952599999999997e-05,0.007688193,0.019808802999999996
70.47074384045715,5.952501474853373,13.39750561339203,24.224418232962012,2017-11-07,-0.0006372749999999992,-0.005930629999999996,1.0,1.0,1,-0.0006372749999999992,0.0070509180000000015,0.019171527999999997
70.5757039567339,5.934207553057486,13.2879120363269,24.35002541014326,2017-11-08,-1.9949999999999946e-05,-0.007260497999999997,1.0,1.0,1,-1.9949999999999946e-05,0.007030968000000001,0.019151577999999995
70.65755182950384,6.376891054473324,12.165816625617516,24.418833495968016,2017-11-09,0.0019605800000000013,-0.0067633439999999975,1.0,1.0,1,0.0019605800000000013,0.008991548000000002,0.021112157999999995
70.7391468173447,6.2116666391872775,11.82415351351874,24.4628045817595,2017-11-10,-0.0006230539999999997,-0.007926570999999997,1.0,1.0,1,-0.0006230539999999997,0.008368494000000002,0.020489103999999994
70.88089850354487,6.130496371171668,11.38828546530194,24.543123652457524,2017-11-13,6.700000000007915e-08,0.0007871860000000044,1.0,1.0,1,6.700000000007915e-08,0.008368561000000002,0.020489170999999994
70.9376286084337,6.902684438346556,11.434558196072798,24.554039494600506,2017-11-14,-0.005278448000000001,-0.002700630999999996,1.0,1.0,1,-0.005278448000000001,0.003090113000000001,0.015210722999999992
70.97021108626653,7.258167319906322,10.751312365607287,24.544969732024754,2017-11-15,0.0011176660000000002,-0.003290264999999996,1.0,1.0,1,0.0011176660000000002,0.004207779000000002,0.016328388999999992
71.00792869409094,5.310517188782483,11.990999108341288,24.581962889655408,2017-11-16,-3.928099999999968e-05,-0.0008942529999999972,1.0,1.0,1,-3.928099999999968e-05,0.004168498000000002,0.016289107999999993
71.05623828035922,2.7138774587106145,13.70775557428674,24.695352916095292,2017-11-17,-0.0008172449999999999,-0.0022909199999999975,1.0,1.0,1,-0.0008172449999999999,0.0033512530000000024,0.015471862999999994
71.14677804440271,2.6713615871680645,12.855289940069687,24.95475687804111,2017-11-20,0.0006580380000000003,-0.001110608999999998,1.0,1.0,1,0.0006580380000000003,0.0040092910000000025,0.016129900999999995
71.17846954492094,2.2261402618530344,12.9259752978157,25.02652332788911,2017-11-21,3.2815999999999965e-05,-0.0031311929999999983,1.0,1.0,1,3.2815999999999965e-05,0.004042107000000002,0.016162716999999997
71.19393588198011,3.0305467206664574,12.332912982548766,25.071921115760613,2017-11-22,0.001767486,-0.0033992989999999984,1.0,1.0,1,0.001767486,0.005809593000000002,0.017930202999999995
