ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM1_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
77.09794996524705,2.2028541618683395,11.42586017945194,35.850312361867765,2011-04-12,0.005279636999999999,-0.016279317999999893,0.02572803140975008,0.02725022227086517,1,0.005279636999999999,0.111277243,0.07794100899999999
76.90960515650434,1.8768880919887576,11.138350308920602,35.80409869221188,2011-04-13,-0.003711560999999999,-0.033597068999999896,0.025709495440750078,0.02713312616026993,1,-0.003711560999999999,0.107565682,0.07422944799999999
76.71952772104301,2.563274815279755,10.432444190863418,35.72999057912042,2011-04-14,0.004814878999999999,-0.023077321999999893,0.02683754900975009,0.027010117243404852,1,0.004814878999999999,0.11238056099999999,0.07904432699999998
76.54461266576848,6.204602310134848,12.062520689797836,35.77051349683862,2011-04-15,-0.0059019369999999995,0.0031415540000001105,0.025804103108750098,0.026882992831785805,1,-0.0059019369999999995,0.106478624,0.07314238999999999
75.96514569571605,5.91395764181497,11.648599301406472,35.83783140645275,2011-04-18,-0.019096146,-0.004220647999999888,0.026351128693750094,0.026816197793452474,1,-0.019096146,0.08738247799999999,0.054046243999999986
75.77587402372677,5.512411631417597,11.997643772679574,35.84813312872652,2011-04-19,0.008743111999999999,-0.01499910099999989,0.023571342062083424,0.02670980466864295,1,0.008743111999999999,0.09612558999999998,0.06278935599999999
75.59070450123198,5.3372863091866884,12.169475933565506,35.8750751461975,2011-04-20,0.016038828,-0.030043795999999894,0.023519158012083423,0.026638225153595332,1,0.016038828,0.11216441799999999,0.078828184
75.44041617886117,6.79501517578499,11.133181539191833,35.85919968703658,2011-04-21,0.003247509,-0.04226883899999989,0.02468992729908342,0.02646319138323025,1,0.003247509,0.11541192699999998,0.08207569299999999
75.30901330790738,6.689805930561466,11.031488856921614,35.850538385472596,2011-04-22,0.001277240999999999,-0.038842481999999894,0.024610547439083422,0.026285672658103262,1,0.001277240999999999,0.11668916799999998,0.08335293399999999
74.84359392449001,6.134030694811896,10.922522304962524,35.78979246388195,2011-04-25,0.0018780159999999997,-0.04832763499999989,0.017294217018083372,0.0261140283837858,1,0.0018780159999999997,0.11856718399999998,0.08523094999999999
74.67683733175231,5.852383607283136,10.919393553388117,35.7619160111106,2011-04-26,0.007509036999999999,-0.056433619999999886,0.017262678048083367,0.02586825404208739,1,0.007509036999999999,0.126076221,0.09273998699999998
74.47265856538519,5.703162386101421,10.74824504726364,35.72869803300188,2011-04-27,0.013720421999999996,-0.05076484999999988,0.01731816429308337,0.025374635834091358,1,0.013720421999999996,0.139796643,0.10646040899999998
74.1372848322936,6.298864527609501,6.267613013276452,35.53975837685033,2011-04-28,0.0058987999999999974,-0.04988570699999988,0.016043427873750033,0.02494219160966675,1,0.0058987999999999974,0.145695443,0.11235920899999997
73.80294010249108,3.2126978090401233,4.058227194119467,35.2655214010849,2011-04-29,-0.002177349999999999,-0.04721621199999988,0.013392277193750033,0.024586402318984207,1,-0.002177349999999999,0.143518093,0.11018185899999998
72.7922976404028,2.6496844657843828,4.46136926565574,34.47774090906563,2011-05-02,0.002026457,-0.049498431999999884,0.013405531958750033,0.024168437432142937,1,0.002026457,0.14554455000000002,0.11220831599999997
72.43438975593287,2.631648343752666,4.303981950090701,34.247407073889754,2011-05-03,1.626899999999942e-05,-0.04386836099999988,0.013287657503750033,0.023634554892682617,1,1.626899999999942e-05,0.14556081900000004,0.11222458499999997
72.08193810379666,4.9843184547657735,2.39054023392827,33.936818189115854,2011-05-04,0.0008366999999999987,-0.015273882999999882,0.014319687463750029,0.022886897300373087,1,0.0008366999999999987,0.14639751900000003,0.11306128499999997
71.736203436017,3.777332987483084,-0.3466540726723739,33.53002540643729,2011-05-05,-0.027488572999999995,0.003713021000000117,0.012356723735000033,0.022338871576515942,1,-0.027488572999999995,0.11890894600000004,0.08557271199999997
71.47218894459428,4.877176689359133,-0.4036810019343502,33.12246962307233,2011-05-06,-0.017783602,0.0011222750000001152,0.014130841378750028,0.02180271380069451,1,-0.017783602,0.10112534400000005,0.06778910999999997
70.65127966536339,4.699700352830567,-0.10547874461054008,31.973159688759665,2011-05-09,0.0021942090000000012,-0.016035790999999883,0.014655790880833366,0.02121188238661117,1,0.0021942090000000012,0.10331955300000005,0.06998331899999997
70.3461049524425,3.5065724369953704,-0.4936843845813588,31.594588254946448,2011-05-10,0.005535348999999998,-0.0008211849999998841,-0.004507434602499961,0.020338707654706405,1,0.005535348999999998,0.10885490200000005,0.07551866799999997
70.0093770503762,4.045843287692411,-1.0762569024156363,31.18436235852843,2011-05-11,-0.021903611,-0.021770956999999886,-0.03299299099208329,0.0197888094817818,1,-0.021903611,0.08695129100000004,0.053615056999999966
69.63659912379552,4.089815997149774,-1.5645330724009678,30.803680966245107,2011-05-12,0.0043350729999999974,-0.002441526999999885,-0.03562833980458329,0.018370516439055604,1,0.0043350729999999974,0.09128636400000004,0.05795012999999996
69.32130583931928,8.925814446624008,2.0818051308112167,30.590851053447036,2011-05-13,-0.012502872000000002,-0.0045882359999998845,-0.027071691382833288,0.01557427727706354,1,-0.012502872000000002,0.07878349200000004,0.04544725799999996
