ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
62.31731595,16.13911424,4.626829952,18.41809664,07/07/2017,0.000237865,-0.002386233,-1,0.142857143,1,0.000237865,-0.006370759,0.020844039,
62.63216325,15.46882836,3.733897953,18.51800905,10/07/2017,0.000174148,-0.005444364,1,0.142857143,1,0.000174148,-0.006196611,0.021018187,
62.71278346,16.34725038,3.15140934,18.49681553,11/07/2017,0.002513882,-0.006043046,1,0.047619048,1,0.002513882,-0.003682729,0.023532069,
62.80927626,16.31810912,3.310617053,18.4804045,12/07/2017,0.000441622,-0.006737093,1,0.047619048,1,0.000441622,-0.003241107,0.023973691,
62.90528597,16.17872844,3.30289994,18.47533562,13/07/2017,-0.000600456,-0.00953494,1,0.047619048,1,-0.000600456,-0.003841563,0.023373235,
62.9662895,19.60901721,0.640582759,18.36310023,14/07/2017,0.002226418,-0.008712385,1,0.047619048,1,0.002226418,-0.001615145,0.025599653,
63.07751503,18.90250132,0.68008578,18.07780845,17/07/2017,-0.000718462,-0.004957614,1,0.047619048,1,-0.000718462,-0.002333607,0.024881191,
63.12272817,19.51502051,-0.359556962,17.98015105,18/07/2017,-0.002738518,-0.005269427,-1,0.047619048,1,-0.002738518,-0.005072125,0.022142673,
63.17208061,17.49529563,0.981434957,17.93461814,19/07/2017,-0.0012987,-0.00250512,1,0.142857143,1,-0.0012987,-0.006370825,0.020843973,
63.23287792,16.71013544,1.435514199,17.9072381,20/07/2017,-0.00243604,-0.00550995,1,0.142857143,1,-0.00243604,-0.008806865,0.018407933,
63.27185874,16.50659574,1.310455522,17.87891738,21/07/2017,0.000864693,-0.004969041,1,0.238095238,1,0.000864693,-0.007942172,0.019272626,
63.33899813,13.61522336,0.842231198,17.76576777,24/07/2017,0.00124588,-0.00619845,1,0.333333333,1,0.00124588,-0.006696292,0.020518506,
63.38969091,14.1161596,1.344087945,17.73423232,25/07/2017,-0.000436717,-0.004173418,1,0.428571429,1,-0.000436717,-0.007133009,0.020081789,
63.43270596,14.31351389,1.346176447,17.7042374,26/07/2017,-0.001977623,0.000900785,1,0.523809524,1,-0.001977623,-0.009110632,0.018104166,
63.48539424,14.69553878,1.722737015,17.69648013,27/07/2017,-0.001389146,0.003735717,1,0.619047619,1,-0.001389146,-0.010499778,0.01671502,
63.5931922,14.9629361,2.593125054,17.70340471,28/07/2017,-0.000824457,0.005025516,1,0.714285714,1,-0.000824457,-0.011324235,0.015890563,
63.8282625,15.14748277,3.109260741,17.71271127,31/07/2017,-0.000228449,0.007983998,1,0.80952381,1,-0.000228449,-0.011552684,0.015662114,
63.94818725,14.97718878,2.663093486,17.7395716,01/08/2017,-0.000495592,0.005605569,1,0.80952381,1,-0.000495592,-0.012048276,0.015166522,
64.06454711,15.00168364,2.473838215,17.74415807,02/08/2017,0.001761128,0.005607261,1,0.80952381,1,0.001761128,-0.010287148,0.01692765,
64.22877944,14.84349544,2.746621011,17.75574045,03/08/2017,0.000251415,0.003579335,1,0.80952381,1,0.000251415,-0.010035733,0.017179065,
64.38098438,14.34594871,3.358162113,17.77001701,04/08/2017,0.001980913,0.003179799,1,0.80952381,1,0.001980913,-0.00805482,0.019159978,
64.70942165,13.17365869,2.803558488,17.76714945,07/08/2017,-0.0003137,0.002901659,1,0.80952381,1,-0.0003137,-0.00836852,0.018846278,
64.81007684,11.03270774,3.61429607,17.75556087,08/08/2017,-0.000214324,0.006839955,1,0.80952381,1,-0.000214324,-0.008582844,0.018631954,
64.89829315,11.42772547,3.981619575,17.75853965,09/08/2017,-0.000544249,0.007556928,1,0.904761905,1,-0.000544249,-0.009127093,0.018087705,
64.96901604,11.36127724,3.163470314,17.72599262,10/08/2017,-0.00015706,0.010930665,1,0.904761905,1,-0.00015706,-0.009284153,0.017930645,
65.05593176,12.67645847,2.114349989,17.70205423,11/08/2017,-0.001294503,0.01141224,1,0.904761905,1,-0.001294503,-0.010578656,0.016636142,
65.22152138,12.23171349,3.152980394,17.60397069,14/08/2017,-0.000571429,0.01028136,1,0.904761905,1,-0.000571429,-0.011150085,0.016064713,
65.32344868,9.694445482,4.372557997,17.61375301,15/08/2017,0.000104093,0.009043228,1,0.904761905,1,0.000104093,-0.011045992,0.016168806,
65.41973725,11.37399544,3.362297055,17.59947362,16/08/2017,0.001016253,0.012173511,1,0.904761905,1,0.001016253,-0.010029739,0.017185059,
65.57454424,11.10874769,3.5813857,17.60155173,17/08/2017,-0.001610513,0.011898505,1,0.904761905,1,-0.001610513,-0.011640252,0.015574546,
65.71464229,10.69230933,3.77587466,17.60808733,18/08/2017,0.000328267,0.014302915,1,1,1,0.000328267,-0.011311985,0.015902813,
66.00907979,10.53778243,3.57813137,17.60350214,21/08/2017,-0.002140137,0.016413889,1,1,1,-0.002140137,-0.013452122,0.013762676,
66.06407237,9.939036371,3.556677146,17.59457821,22/08/2017,0.001786789,0.018865931,1,1,1,0.001786789,-0.011665333,0.015549465,
66.12739592,14.08128302,3.215738169,17.55180973,23/08/2017,-0.001666126,0.018802554,1,1,1,-0.001666126,-0.013331459,0.013883339,
66.1840686,13.79016472,3.218564709,17.50162179,24/08/2017,4.74E-05,0.014852944,1,1,1,4.74E-05,-0.01328405,0.013930748,
66.24446475,12.79278313,3.689724651,17.47702196,25/08/2017,0.003685057,0.015146514,1,1,1,0.003685057,-0.009598993,0.017615805,
66.33028981,13.02616347,4.020034214,17.40339353,28/08/2017,0.002010475,0.013210804,1,1,1,0.002010475,-0.007588518,0.01962628,
66.35436788,12.89644448,3.982903892,17.39181378,29/08/2017,0.00106135,0.00965772,1,1,1,0.00106135,-0.006527168,0.02068763,
66.42453813,11.77361763,5.73111781,17.43722577,30/08/2017,0.00246289,0.010244052,1,1,1,0.00246289,-0.004064278,0.02315052,
66.49221005,11.82864012,5.009149782,17.43322392,31/08/2017,-0.000617301,0.008932192,1,1,1,-0.000617301,-0.004681579,0.022533219,
66.64048941,10.33656226,5.437640941,17.47845628,01/09/2017,0.000253107,0.008721235,1,1,1,0.000253107,-0.004428472,0.022786326,
66.97472761,10.13497668,5.232598825,17.61831628,04/09/2017,-4.70E-05,0.01034854,1,1,1,-4.70E-05,-0.004475485,0.022739313,
67.01876725,10.35309966,3.982551981,17.64612262,05/09/2017,-0.000713236,0.01256363,1,1,1,-0.000713236,-0.005188721,0.022026077,
67.04999071,10.09296415,3.602651843,17.64927035,06/09/2017,-0.000492464,0.009726927,1,1,1,-0.000492464,-0.005681185,0.021533613,
67.05328682,11.44060112,2.087633282,17.59692525,07/09/2017,0.003394047,0.009449154,1,1,1,0.003394047,-0.002287138,0.02492766,
67.08529952,11.16588958,2.535949435,17.58088226,08/09/2017,0.000559913,0.008562235,1,1,1,0.000559913,-0.001727225,0.025487573,
67.08591901,10.78868437,2.5990286,17.49254051,11/09/2017,0.002079234,0.006846455,1,1,1,0.002079234,0.000352009,0.027566807,
67.12728791,10.13388723,3.135743282,17.45686367,12/09/2017,-8.99E-05,0.008323711,1,1,1,-8.99E-05,0.000262155,0.027476953,
67.15514049,10.00790906,2.986031498,17.40979034,13/09/2017,-0.001026787,0.00908104,1,1,1,-0.001026787,-0.000764632,0.026450166,
67.14616702,9.292931145,3.69990023,17.34135583,14/09/2017,-0.000221879,0.007703113,1,1,1,-0.000221879,-0.000986511,0.026228287,
67.12137779,12.21008837,1.502080974,17.2128265,15/09/2017,0.00151977,0.008369689,1,1,1,0.00151977,0.000533259,0.027748057,
66.98072505,12.72058658,0.871708179,16.81328051,18/09/2017,5.33E-05,0.009092695,1,1,1,5.33E-05,0.00058652,0.027801318,
66.93977476,11.99313591,1.945564616,16.71938244,19/09/2017,0.000264273,0.007267062,1,1,1,0.000264273,0.000850793,0.028065591,
66.92215879,11.86568415,3.071461746,16.67102453,20/09/2017,0.003897763,0.004903696,1,1,1,0.003897763,0.004748556,0.031963354,
66.89040562,10.03412724,4.430994929,16.68210833,21/09/2017,0.000785916,0.005127489,1,1,1,0.000785916,0.005534472,0.03274927,
66.91153639,15.45727822,7.577123968,16.80948732,22/09/2017,-1.60E-05,0.005272534,1,1,1,-1.60E-05,0.005518504,0.032733302,
66.89035499,14.4375991,6.8792835,17.11755445,25/09/2017,-0.000264553,0.001003425,1,1,1,-0.000264553,0.005253951,0.032468749,
66.85529759,15.15953401,6.079824382,17.16612069,26/09/2017,0.002304045,0.005168239,1,1,1,0.002304045,0.007557996,0.034772794,
66.83566312,15.89872214,7.854031741,17.27557241,27/09/2017,-0.00087436,0.00800597,1,1,1,-0.00087436,0.006683636,0.033898434,
66.86221772,17.15103265,8.962716932,17.42019171,28/09/2017,-0.001090194,0.009050365,1,1,1,-0.001090194,0.005593442,0.03280824,
66.89647659,16.13171546,8.157559615,17.54933115,29/09/2017,-3.10E-05,0.010367125,1,1,1,-3.10E-05,0.005562473,0.032777271,
67.08242232,13.48004072,10.14739049,18.02229904,02/10/2017,-0.001058753,0.009373979,1,1,1,-0.001058753,0.00450372,0.031718518,
67.25389626,13.33129048,9.772839507,18.23154826,03/10/2017,-0.00025797,0.009988698,1,1,1,-0.00025797,0.00424575,0.031460548,
67.42490678,10.85340396,10.63455506,18.46313319,04/10/2017,0.000914069,0.006299664,1,1,1,0.000914069,0.005159819,0.032374617,
67.60152767,10.10267306,10.8084545,18.69871151,05/10/2017,0.001722626,0.005841846,1,1,1,0.001722626,0.006882445,0.034097243,
67.72973394,13.1775341,9.433144761,18.883467,06/10/2017,0.000557344,0.004922431,1,1,1,0.000557344,0.007439789,0.034654587,
68.00697714,13.66733434,9.614452329,19.38342947,09/10/2017,0.00028214,0.003710166,1,1,1,0.00028214,0.007721929,0.034936727,
68.09339952,14.99188922,9.926989958,19.56210964,10/10/2017,0.001192315,0.00747638,1,1,1,0.001192315,0.008914244,0.036129042,
68.19271059,14.90668239,9.906811523,19.74832948,11/10/2017,-0.001805634,0.006402857,1,1,1,-0.001805634,0.00710861,0.034323408,
68.29819881,14.93152406,10.10395446,19.9803334,12/10/2017,0.000450469,0.005867474,1,1,1,0.000450469,0.007559079,0.034773877,
68.41974422,15.42078142,9.498661188,20.17512665,13/10/2017,0.00053545,0.000447183,1,1,1,0.00053545,0.008094529,0.035309327,
68.66756313,14.73849718,9.221809865,20.67398629,16/10/2017,0.000141843,0.000845012,1,1,1,0.000141843,0.008236372,0.03545117,
68.74170474,13.36909429,9.670184158,20.81525488,17/10/2017,0.000719837,-0.000181548,1,1,1,0.000719837,0.008956209,0.036171007,
68.80689261,14.56344785,8.709205623,20.91988777,18/10/2017,0.000987279,-0.003070923,1,1,1,0.000987279,0.009943488,0.037158286,
68.8581251,14.01158005,8.475911992,21.00569861,19/10/2017,0.00207213,-0.000835435,1,1,1,0.00207213,0.012015618,0.039230416,
68.88790273,13.8557068,7.808247469,21.05973847,20/10/2017,-0.00157745,-0.001010444,1,1,1,-0.00157745,0.010438168,0.037652966,
68.8867696,13.07586933,7.734331461,21.18797955,23/10/2017,0.000207825,0.00087655,1,1,1,0.000207825,0.010645993,0.037860791,
68.91321896,12.01076626,8.210537971,21.24678261,24/10/2017,-0.000119508,0.002973394,1,1,1,-0.000119508,0.010526485,0.037741283,
68.96964957,7.773465358,12.49213683,21.45603339,25/10/2017,-0.001965064,-0.000502368,1,1,1,-0.001965064,0.008561421,0.035776219,
69.0561445,8.339935036,12.72972284,21.70784138,26/10/2017,0.003290454,-0.002801331,1,1,1,0.003290454,0.011851875,0.039066673,
69.14818183,6.566019884,13.8224495,21.98999716,27/10/2017,0.001747537,-0.005858117,1,1,1,0.001747537,0.013599412,0.04081421,
69.39561658,7.391196938,14.51216646,22.77221728,30/10/2017,0.001013426,-0.005999094,1,1,1,0.001013426,0.014612838,0.041827636,
69.51142263,5.989242388,13.48264712,23.02350039,31/10/2017,0.000258007,-0.003037091,1,1,1,0.000258007,0.014870845,0.042085643,
69.63356892,5.767157702,13.62213085,23.22624621,01/11/2017,-0.001251116,-0.004327798,1,1,1,-0.001251116,0.013619729,0.040834527,
69.77578308,5.541143054,13.72614473,23.42151569,02/11/2017,0.001528788,-0.003431002,1,1,1,0.001528788,0.015148517,0.042363315,
69.95358938,5.514726,13.84504915,23.60934191,03/11/2017,-0.001966408,-0.005051769,1,1,1,-0.001966408,0.013182109,0.040396907,
70.36382894,6.150910816,13.68234153,24.09208917,06/11/2017,9.95E-05,-0.005620828,1,1,1,9.95E-05,0.013281635,0.040496433,
70.47074384,5.952501475,13.39750561,24.22441823,07/11/2017,-0.000637275,-0.00593063,1,1,1,-0.000637275,0.01264436,0.039859158,
70.57570396,5.934207553,13.28791204,24.35002541,08/11/2017,-1.99E-05,-0.007260498,1,1,1,-1.99E-05,0.01262441,0.039839208,
70.65755183,6.376891054,12.16581663,24.4188335,09/11/2017,0.00196058,-0.006763344,1,1,1,0.00196058,0.01458499,0.041799788,
70.73914682,6.211666639,11.82415351,24.46280458,10/11/2017,-0.000623054,-0.007926571,1,1,1,-0.000623054,0.013961936,0.041176734,
70.8808985,6.130496371,11.38828547,24.54312365,13/11/2017,6.70E-08,0.000787186,1,1,1,6.70E-08,0.013962003,0.041176801,
70.93762861,6.902684438,11.4345582,24.55403949,14/11/2017,-0.005278448,-0.002700631,1,1,1,-0.005278448,0.008683555,0.035898353,
70.97021109,7.25816732,10.75131237,24.54496973,15/11/2017,0.001117666,-0.003290265,1,1,1,0.001117666,0.009801221,0.037016019,
71.00792869,5.310517189,11.99099911,24.58196289,16/11/2017,-3.93E-05,-0.000894253,1,1,1,-3.93E-05,0.00976194,0.036976738,
71.05623828,2.713877459,13.70775557,24.69535292,17/11/2017,-0.000817245,-0.00229092,1,1,1,-0.000817245,0.008944695,0.036159493,
71.14677804,2.671361587,12.85528994,24.95475688,20/11/2017,0.000658038,-0.001110609,1,1,1,0.000658038,0.009602733,0.036817531,
71.17846954,2.226140262,12.9259753,25.02652333,21/11/2017,3.28E-05,-0.003131193,1,1,1,3.28E-05,0.009635549,0.036850347,
71.19393588,3.030546721,12.33291298,25.07192112,22/11/2017,0.001767486,-0.003399299,1,1,1,0.001767486,0.011403035,0.038617833,
71.27364605,9.963528279,16.24922982,25.25619032,23/11/2017,0.00013178,-0.003213991,1,1,1,0.00013178,0.011534815,0.038749613,
71.3468032,11.28948959,15.68909192,25.40576686,24/11/2017,-0.000185308,-0.002526208,1,1,1,-0.000185308,0.011349507,0.038564305,
71.48972024,8.095688506,16.0638787,25.80560087,27/11/2017,-0.000551426,-0.001763295,1,1,1,-0.000551426,0.010798081,0.038012879,
71.52998528,7.834149321,15.91948403,25.93381774,28/11/2017,-0.00204336,-0.003392413,1,1,1,-0.00204336,0.008754721,0.035969519,
71.62282079,6.659963132,15.43697004,26.03784449,29/11/2017,0.00011703,-0.007612522,1,1,1,0.00011703,0.008871751,0.036086549,
71.69083208,4.637753126,13.43523315,25.99185005,30/11/2017,0.001710887,-0.006623365,1,1,1,0.001710887,0.010582638,0.037797436,
71.85835267,4.413842585,14.43734945,25.99237302,01/12/2017,0.000238081,-0.010397854,1,1,1,0.000238081,0.010820719,0.038035517,
72.21500549,3.560998073,14.43605529,25.98095665,04/12/2017,-0.001069612,-0.009868794,1,1,1,-0.001069612,0.009751107,0.036965905,
72.32939481,3.79166565,13.42982238,25.95748874,05/12/2017,-0.001521241,-0.007400941,1,1,1,-0.001521241,0.008229866,0.035444664,
72.43088274,4.023635724,13.35480188,25.94012075,06/12/2017,-0.001206334,-0.000469724,1,1,1,-0.001206334,0.007023532,0.03423833,
72.51242377,2.626891282,12.43177678,25.88753424,07/12/2017,-0.000329752,-0.00195549,1,1,1,-0.000329752,0.00669378,0.033908578,
72.62264182,2.410615761,14.35772731,25.96460897,08/12/2017,0.000630712,0.002565559,1,1,1,0.000630712,0.007324492,0.03453929,
72.82686468,2.457736201,13.30472133,26.11995609,11/12/2017,-0.0001259,0.003797202,1,1,1,-0.0001259,0.007198592,0.03441339,
72.88863834,1.145296775,14.18577872,26.14655068,12/12/2017,-0.00116316,0.001117848,-1,1,1,-0.00116316,0.006035432,0.03325023,
72.93492695,2.870003398,13.12259062,26.10861105,13/12/2017,0.003435309,0.007375718,1,1,1,0.003435309,0.009470741,0.036685539,
73.08991581,4.125414725,17.63080285,26.23226502,14/12/2017,-0.002370151,0.006519558,-1,0.904761905,1,-0.002370151,0.00710059,0.034315388,
73.25921393,4.392483846,17.11304996,26.31693294,15/12/2017,-0.000628915,0.002864746,-1,0.904761905,1,-0.000628915,0.006471675,0.033686473,
73.65895618,3.158110076,17.67434926,26.56049139,18/12/2017,0.001578767,0.003159571,-1,0.80952381,1,0.001578767,0.008050442,0.03526524,
73.81687976,1.684712489,18.24514377,26.6864801,19/12/2017,-0.000738629,-0.000805789,-1,0.714285714,1,-0.000738629,0.007311813,0.034526611,
73.94982225,1.713926416,17.98668742,26.80449587,20/12/2017,0.001213127,-0.004272402,-1,0.619047619,1,0.001213127,0.00852494,0.035739738,
74.08365395,2.639867845,17.41133961,26.90674728,21/12/2017,-0.000253098,-0.008693074,-1,0.523809524,1,-0.000253098,0.008271842,0.03548664,
74.2654838,0.711150877,19.43330597,27.07480333,22/12/2017,-0.000136326,-0.009480167,-1,0.428571429,1,-0.000136326,0.008135516,0.035350314,
74.66044175,0.84001396,18.65826994,27.49436608,25/12/2017,0,-0.007887385,-1,0.333333333,1,0,0.008135516,0.035350314,
74.75518749,0.936721321,18.68334332,27.61602575,26/12/2017,0.000136357,-0.000510737,-1,0.238095238,1,0.000136357,0.008271873,0.035486671,
74.83303573,1.103918654,18.43601421,27.72918846,27/12/2017,-0.001280447,-0.002164485,-1,0.142857143,1,-0.001280447,0.006991426,0.034206224,
74.8869319,1.2968028,18.34341071,27.83038204,28/12/2017,-0.001512088,0.002852072,-1,0.047619048,1,-0.001512088,0.005479338,0.032694136,
74.92911957,1.323836476,18.10693404,27.92666679,29/12/2017,-0.002509222,0.001679033,-1,-0.047619048,0,0,0.005479338,0.030184914,
74.26618829,-2.851563488,6.615864129,27.62210023,28/02/2018,0.001227238,0.005779456,-1,-0.142857143,0,0,0.005479338,0.031412152,x
74.20768218,-4.752656527,7.681017682,27.39894413,01/03/2018,-0.004844101,0.007827866,-1,-0.238095238,0,0,0.005479338,0.026568051,
74.16824313,-4.803452604,7.861914229,27.21597654,02/03/2018,-0.000992181,0.004918576,-1,-0.333333333,0,0,0.005479338,0.02557587,
73.99212168,-6.194353437,7.346627845,26.70498757,05/03/2018,0.001261518,-0.000985495,-1,-0.428571429,0,0,0.005479338,0.026837389,
73.90731496,-6.061585938,7.221986072,26.55033962,06/03/2018,0.006601465,-0.000852625,-1,-0.523809524,0,0,0.005479338,0.033438854,
73.80103489,-6.640110283,7.646085268,26.40481162,07/03/2018,-0.000855054,-0.008050147,-1,-0.619047619,0,0,0.005479338,0.0325838,
73.7325648,-6.920438297,7.721975528,26.45907277,08/03/2018,0.00439515,-0.00539142,-1,-0.714285714,0,0,0.005479338,0.036978949,
73.6667184,-10.65104359,8.516005592,26.53687675,09/03/2018,6.85E-05,-0.003833874,-1,-0.80952381,0,0,0.005479338,0.037047432,
73.40942968,-10.03305293,8.343710846,26.71992032,12/03/2018,0.000755955,-0.007290472,-1,-0.904761905,0,0,0.005479338,0.037803387,
73.29533568,-9.66432844,8.4855322,26.75970071,13/03/2018,0.003887719,-0.009013249,-1,-0.904761905,0,0,0.005479338,0.041691106,
73.18578666,-9.555945003,7.649051406,26.8279351,14/03/2018,-0.001485075,-0.006686264,-1,-1,0,0,0.005479338,0.040206031,
73.07550344,-9.625207909,7.841832743,26.90141768,15/03/2018,-0.002076045,-0.004692699,-1,-1,0,0,0.005479338,0.038129986,
72.97571655,-11.06276408,8.94953045,27.00841221,16/03/2018,-0.000443805,-0.002379642,-1,-1,0,0,0.005479338,0.037686182,
72.59967439,-10.54490626,8.795837124,27.27061477,19/03/2018,-0.002752233,0.001094499,-1,-1,0,0,0.005479338,0.034933949,
72.43763128,-11.23280493,8.062808635,27.31827382,20/03/2018,-0.003719711,0.006711266,-1,-1,0,0,0.005479338,0.031214238,
72.27335068,-11.03156245,8.162225181,27.35587946,21/03/2018,-0.004556998,0.010631177,-1,-1,0,0,0.005479338,0.02665724,
72.07699418,-14.44200464,5.917382593,27.30393635,22/03/2018,-0.000787093,0.009242593,-1,-1,0,0,0.005479338,0.025870147,
71.89791844,-15.73475255,7.281975947,27.28489542,23/03/2018,0.001729139,0.00366911,-1,-1,0,0,0.005479338,0.027599286,
71.32711594,-14.73866443,7.545698088,27.21251793,26/03/2018,0.006096201,0.003619633,-1,-1,0,0,0.005479338,0.033695487,
71.13587099,-14.61746164,7.280945886,27.16897072,27/03/2018,-0.003165836,-0.001144687,-1,-1,0,0,0.005479338,0.030529651,
70.94648062,-14.90929005,7.615005381,27.12791269,28/03/2018,0.002507335,-0.000650682,-1,-1,0,0,0.005479338,0.033036986,
70.75945674,-14.86209368,7.512302091,27.08520757,29/03/2018,5.42E-05,0.000458043,-1,-1,0,0,0.005479338,0.033091185,
70.56582044,-14.61173267,7.458926581,27.03852129,30/03/2018,-0.000743678,-0.004779701,-1,-1,0,0,0.005479338,0.032347507,
69.97629876,-13.53689893,6.114965392,26.7696627,02/04/2018,0.00105623,-0.005932577,-1,-1,0,0,0.005479338,0.033403737,
69.79581169,-13.62933693,5.731775236,26.65154696,03/04/2018,-0.001647772,-0.004352014,-1,-1,0,0,0.005479338,0.031755965,
69.64021358,-14.2028226,5.045270864,26.50205313,04/04/2018,0.000697394,-0.00539153,-1,-1,0,0,0.005479338,0.032453359,
69.4441427,-14.66241902,3.707926386,26.27925717,05/04/2018,-0.000722184,-0.005221977,-1,-1,0,0,0.005479338,0.031731175,
69.2206918,-13.70475006,1.857318918,25.98462217,06/04/2018,-0.002802373,-0.012367394,-1,-1,0,0,0.005479338,0.028928802,
68.50626453,-14.01227312,1.010994255,25.13413798,09/04/2018,0.00272721,-0.015297399,1,-1,0,0,0.005479338,0.031656012,
68.25248511,-13.72100035,0.27978024,24.82414974,10/04/2018,0.002313501,-0.010815608,1,-1,0,0,0.005479338,0.033969513,
68.00566757,-13.46302432,0.524469804,24.5116219,11/04/2018,0.000431121,-0.006191639,1,-0.904761905,0,0,0.005479338,0.034400634,
67.75413342,-12.90189744,-0.043084896,24.17132297,12/04/2018,-0.003207853,-0.007110731,1,-0.80952381,0,0,0.005479338,0.031192782,
67.47939536,-12.09376639,-0.414364098,23.73224206,13/04/2018,0.00025094,-0.014606624,1,-0.714285714,0,0,0.005479338,0.031443722,
66.64286247,-11.17788723,-0.47728667,22.49892273,16/04/2018,0.001549761,-0.016413364,1,-0.619047619,0,0,0.005479338,0.032993483,
66.35792205,-13.4098954,0.253155634,22.11970334,17/04/2018,-0.000439176,-0.017512321,1,-0.523809524,0,0,0.005479338,0.032554307,
66.03803469,-13.21337112,-0.794186206,21.71539034,18/04/2018,-0.00024557,-0.020344294,-1,-0.428571429,0,0,0.005479338,0.032308737,
65.71907768,-13.05251045,-0.778485532,21.3214315,19/04/2018,0.001059769,-0.022107262,-1,-0.333333333,0,0,0.005479338,0.033368506,
65.40126614,-12.86488924,-0.980808699,20.93224657,20/04/2018,0.003132817,-0.022450557,-1,-0.333333333,0,0,0.005479338,0.036501323,
64.44738578,-11.7842436,0.722807683,19.91808269,23/04/2018,0.000340556,-0.024621684,-1,-0.333333333,0,0,0.005479338,0.036841879,
64.08711739,-14.01169492,1.697104013,19.67960807,24/04/2018,0.000522718,-0.019993624,-1,-0.333333333,0,0,0.005479338,0.037364597,
63.73325854,-13.80928044,1.675348299,19.44891008,25/04/2018,-0.003215312,-0.021703628,-1,-0.333333333,0,0,0.005479338,0.034149284,
63.37835361,-13.43287948,1.421497332,19.21936477,26/04/2018,-0.002256985,-0.025161521,-1,-0.333333333,0,0,0.005479338,0.031892299,
63.02797057,-14.98628659,2.284989164,19.02383714,27/04/2018,0.000548203,-0.032133322,-1,-0.333333333,0,0,0.005479338,0.032440503,
61.97354348,-14.24634687,2.283136175,18.41300263,30/04/2018,0.000365047,-0.017643922,-1,-0.333333333,0,0,0.005479338,0.03280555,
61.58767412,-13.173528,1.744496919,18.14172793,01/05/2018,-0.004181514,-0.012818833,-1,-0.333333333,0,0,0.005479338,0.028624036,
61.18002872,-13.30577357,1.980083836,17.89895446,02/05/2018,-0.002800648,-0.017909531,-1,-0.333333333,0,0,0.005479338,0.025823388,
60.76596561,-14.83447504,0.777636712,17.59872023,03/05/2018,0.002277956,-0.01265392,-1,-0.333333333,0,0,0.005479338,0.028101344,
60.33493861,-15.61881131,-0.666726642,17.25819909,04/05/2018,-0.001761699,-0.009538385,-1,-0.333333333,0,0,0.005479338,0.026339645,
59.08620315,-15.60022882,-0.983847563,16.28786705,07/05/2018,-0.00263282,-0.003703798,-1,-0.333333333,0,0,0.005479338,0.023706825,
58.68632315,-15.35679662,-1.17555189,15.99126193,08/05/2018,-0.004418206,-0.003151992,-1,-0.333333333,0,0,0.005479338,0.019288618,
58.29000773,-15.59187309,-1.454251258,15.68854716,09/05/2018,-0.000616504,-0.005548801,-1,-0.333333333,0,0,0.005479338,0.018672114,
57.89281916,-13.83947831,-1.984281931,15.36840877,10/05/2018,0.004912912,-0.006877679,1,-0.428571429,0,0,0.005479338,0.023585027,
57.56413916,-13.82771685,-1.966472422,15.06708649,11/05/2018,0.001416115,-0.005644565,1,-0.523809524,0,0,0.005479338,0.025001142,
56.60238517,-13.29233791,-1.743580474,14.23366576,14/05/2018,-0.000668151,-0.002349954,-1,-0.523809524,0,0,0.005479338,0.024332991,
56.25494388,-13.74469015,-2.053126695,13.94380495,15/05/2018,-0.005946132,0.0074682,-1,-0.523809524,0,0,0.005479338,0.018386859,
55.90803752,-12.65032138,-3.097407855,13.60748247,16/05/2018,-0.002245916,0.00839911,-1,-0.619047619,0,0,0.005479338,0.016140943,
55.57693517,-12.83655114,-2.794033077,13.30642644,17/05/2018,-0.001344527,0.00858693,-1,-0.714285714,0,0,0.005479338,0.014796416,
55.25744225,-12.67579708,-2.987744749,13.01040932,18/05/2018,-0.001772204,0.010588272,1,-0.80952381,0,0,0.005479338,0.013024212,
54.31690769,-12.24020339,-3.027411677,12.18729702,21/05/2018,0.001369849,0.010819467,1,-0.80952381,0,0,0.005479338,0.014394061,
54.00937974,-12.09177437,-2.964806319,11.93231315,22/05/2018,-2.74E-06,0.014716986,1,-0.714285714,0,0,0.005479338,0.014391322,
53.65535239,-15.34594307,-5.556016694,11.5882776,23/05/2018,-0.001648409,0.01556273,-1,-0.619047619,0,0,0.005479338,0.012742912,
53.30451953,-14.75458431,-5.559882257,11.25393134,24/05/2018,0.001412748,0.02205521,-1,-0.523809524,0,0,0.005479338,0.01415566,
52.9105294,-15.21436094,-4.837742236,10.95671709,25/05/2018,-0.003966989,0.027948524,1,-0.523809524,0,0,0.005479338,0.010188671,
51.7742391,-14.61626102,-4.504217495,10.13751915,28/05/2018,-0.002909689,0.033594166,1,-0.523809524,0,0,0.005479338,0.007278982,
51.42215075,-14.9525667,-4.453505097,9.882403967,29/05/2018,-0.006606753,0.02373143,1,-0.428571429,0,0,0.005479338,0.000672228,
51.05817099,-14.87898589,-5.280700306,9.602024336,30/05/2018,0.010307886,0.018941426,1,-0.333333333,0,0,0.005479338,0.010980114,
50.74976736,-15.01677927,-4.148804588,9.428217353,31/05/2018,0.002024441,0.024104077,1,-0.238095238,0,0,0.005479338,0.013004555,
50.42822044,-16.00592627,-3.479595808,9.288342775,01/06/2018,-0.002812742,0.020791979,1,-0.142857143,0,0,0.005479338,0.010191814,
