ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,SVM,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
62.90528597,16.17872844,3.30289994,18.47533562,13/07/2017,0.00025386,0.001847682,1,0.428571429,1,0.00025386,-0.014973819,-0.093176202,
62.9662895,19.60901721,0.640582759,18.36310023,14/07/2017,-0.002139344,0.000588307,1,0.523809524,1,-0.002139344,-0.017113163,-0.095315546,
63.07751503,18.90250132,0.68008578,18.07780845,17/07/2017,-0.000299647,0.004271247,1,0.523809524,1,-0.000299647,-0.01741281,-0.095615193,
63.12272817,19.51502051,-0.359556962,17.98015105,18/07/2017,-0.002295179,0.002245155,1,0.619047619,1,-0.002295179,-0.019707989,-0.097910372,
63.17208061,17.49529563,0.981434957,17.93461814,19/07/2017,0.000707132,0.003580902,1,0.619047619,1,0.000707132,-0.019000857,-0.09720324,
63.23287792,16.71013544,1.435514199,17.9072381,20/07/2017,-0.000662945,0.003461362,1,0.619047619,1,-0.000662945,-0.019663802,-0.097866185,
63.27185874,16.50659574,1.310455522,17.87891738,21/07/2017,0.00022724,0.004476229,1,0.619047619,1,0.00022724,-0.019436562,-0.097638945,
63.33899813,13.61522336,0.842231198,17.76576777,24/07/2017,-0.000656447,0.002918915,1,0.619047619,1,-0.000656447,-0.020093009,-0.098295392,
63.38969091,14.1161596,1.344087945,17.73423232,25/07/2017,0.000373377,-0.000169415,1,0.619047619,1,0.000373377,-0.019719632,-0.097922015,
63.43270596,14.31351389,1.346176447,17.7042374,26/07/2017,0.003406651,-0.002256619,1,0.619047619,1,0.003406651,-0.016312981,-0.094515364,
63.48539424,14.69553878,1.722737015,17.69648013,27/07/2017,-0.002750864,-0.007106627,1,0.714285714,1,-0.002750864,-0.019063845,-0.097266228,
63.5931922,14.9629361,2.593125054,17.70340471,28/07/2017,0.002998489,-0.010546319,1,0.714285714,1,0.002998489,-0.016065356,-0.094267739,
63.8282625,15.14748277,3.109260741,17.71271127,31/07/2017,0.003311119,-0.008791215,1,0.80952381,1,0.003311119,-0.012754237,-0.09095662,
63.94818725,14.97718878,2.663093486,17.7395716,01/08/2017,-0.001153198,-0.010893613,1,0.80952381,1,-0.001153198,-0.013907435,-0.092109818,
64.06454711,15.00168364,2.473838215,17.74415807,02/08/2017,0.001914017,-0.011058924,1,0.80952381,1,0.001914017,-0.011993418,-0.090195801,
64.22877944,14.84349544,2.746621011,17.75574045,03/08/2017,0.000603704,-0.007450362,1,0.904761905,1,0.000603704,-0.011389714,-0.089592097,
64.38098438,14.34594871,3.358162113,17.77001701,04/08/2017,-0.003829311,-0.008704041,-1,1,1,-0.003829311,-0.015219025,-0.093421408,
64.70942165,13.17365869,2.803558488,17.76714945,07/08/2017,0.000819497,-0.007168837,-1,1,1,0.000819497,-0.014399528,-0.092601911,
64.81007684,11.03270774,3.61429607,17.75556087,08/08/2017,-0.001711122,-0.011293336,-1,0.904761905,1,-0.001711122,-0.01611065,-0.094313033,
64.89829315,11.42772547,3.981619575,17.75853965,09/08/2017,0.000360421,-0.012386235,-1,0.80952381,1,0.000360421,-0.015750229,-0.093952612,
64.96901604,11.36127724,3.163470314,17.72599262,10/08/2017,0.000432038,-0.011575407,-1,0.714285714,1,0.000432038,-0.015318191,-0.093520574,
65.05593176,12.67645847,2.114349989,17.70205423,11/08/2017,0.001737492,-0.010206013,-1,0.619047619,1,0.001737492,-0.013580699,-0.091783082,
65.22152138,12.23171349,3.152980394,17.60397069,14/08/2017,-0.001684782,-0.006200702,-1,0.523809524,1,-0.001684782,-0.015265481,-0.093467864,
65.32344868,9.694445482,4.372557997,17.61375301,15/08/2017,-0.001559022,-0.007975964,-1,0.428571429,1,-0.001559022,-0.016824503,-0.095026886,
65.41973725,11.37399544,3.362297055,17.59947362,16/08/2017,0.001387761,-0.006967955,1,0.333333333,1,0.001387761,-0.015436742,-0.093639125,
65.57454424,11.10874769,3.5813857,17.60155173,17/08/2017,-0.00131896,-0.007754019,1,0.238095238,1,-0.00131896,-0.016755702,-0.094958085,
65.71464229,10.69230933,3.77587466,17.60808733,18/08/2017,0.000672802,-0.008654422,1,0.238095238,1,0.000672802,-0.0160829,-0.094285283,
66.00907979,10.53778243,3.57813137,17.60350214,21/08/2017,0.0001077,-0.006979486,1,0.238095238,1,0.0001077,-0.0159752,-0.094177583,
66.06407237,9.939036371,3.556677146,17.59457821,22/08/2017,0.00035842,-0.006714582,-1,0.238095238,1,0.00035842,-0.01561678,-0.093819163,
66.12739592,14.08128302,3.215738169,17.55180973,23/08/2017,-0.001183937,-0.007352941,-1,0.238095238,1,-0.001183937,-0.016800717,-0.0950031,
66.1840686,13.79016472,3.218564709,17.50162179,24/08/2017,0.000318321,-0.002518141,-1,0.142857143,1,0.000318321,-0.016482396,-0.094684779,
66.24446475,12.79278313,3.689724651,17.47702196,25/08/2017,-0.004838068,-0.000863607,1,0.047619048,1,-0.004838068,-0.021320464,-0.099522847,
66.33028981,13.02616347,4.020034214,17.40339353,28/08/2017,-0.001851519,-0.001375127,-1,-0.047619048,0,0,-0.021320464,-0.101374366,
66.35436788,12.89644448,3.982903892,17.39181378,29/08/2017,-0.000128573,-0.00109475,1,-0.047619048,0,0,-0.021320464,-0.101502939,
66.42453813,11.77361763,5.73111781,17.43722577,30/08/2017,0.000601906,-0.000200795,1,-0.142857143,0,0,-0.021320464,-0.100901033,
66.49221005,11.82864012,5.009149782,17.43322392,31/08/2017,-0.000188381,-0.002361574,1,-0.142857143,0,0,-0.021320464,-0.101089414,
66.64048941,10.33656226,5.437640941,17.47845628,01/09/2017,0.000438393,-0.001970695,-1,-0.142857143,0,0,-0.021320464,-0.100651021,
66.97472761,10.13497668,5.232598825,17.61831628,04/09/2017,-0.000220749,-0.000728601,-1,-0.142857143,0,0,-0.021320464,-0.10087177,
67.01876725,10.35309966,3.982551981,17.64612262,05/09/2017,-0.000434182,-0.001450559,1,-0.238095238,0,0,-0.021320464,-0.101305952,
67.04999071,10.09296415,3.602651843,17.64927035,06/09/2017,-0.000175918,0.002709273,1,-0.238095238,0,0,-0.021320464,-0.10148187,
67.05328682,11.44060112,2.087633282,17.59692525,07/09/2017,-0.003764078,0.003590392,1,-0.142857143,0,0,-0.021320464,-0.105245948,
67.08529952,11.16588958,2.535949435,17.58088226,08/09/2017,-0.000660861,0.001165878,1,-0.047619048,0,0,-0.021320464,-0.105906809,
67.08591901,10.78868437,2.5990286,17.49254051,11/09/2017,0.00254832,0.000679236,1,0.047619048,1,0.00254832,-0.018772144,-0.103358489,
67.12728791,10.13388723,3.135743282,17.45686367,12/09/2017,-0.000315388,-0.001244147,1,0.142857143,1,-0.000315388,-0.019087532,-0.103673877,
67.15514049,10.00790906,2.986031498,17.40979034,13/09/2017,0.002446289,-0.000407428,-1,0.238095238,1,0.002446289,-0.016641243,-0.101227588,
67.14616702,9.292931145,3.69990023,17.34135583,14/09/2017,-0.000387501,0.000729751,-1,0.333333333,1,-0.000387501,-0.017028744,-0.101615089,
67.12137779,12.21008837,1.502080974,17.2128265,15/09/2017,-0.000310951,0.001525007,1,0.333333333,1,-0.000310951,-0.017339695,-0.10192604,
66.98072505,12.72058658,0.871708179,16.81328051,18/09/2017,-0.000113262,0.00247927,1,0.238095238,1,-0.000113262,-0.017452957,-0.102039302,
66.93977476,11.99313591,1.945564616,16.71938244,19/09/2017,-0.000792703,0.0012763,1,0.238095238,1,-0.000792703,-0.01824566,-0.102832005,
66.92215879,11.86568415,3.071461746,16.67102453,20/09/2017,0.002033356,0.00053471,1,0.238095238,1,0.002033356,-0.016212304,-0.100798649,
66.89040562,10.03412724,4.430994929,16.68210833,21/09/2017,-0.000919033,-0.000382319,1,0.238095238,1,-0.000919033,-0.017131337,-0.101717682,
66.91153639,15.45727822,7.577123968,16.80948732,22/09/2017,-0.000320038,0.000133709,1,0.333333333,1,-0.000320038,-0.017451375,-0.10203772,
66.89035499,14.4375991,6.8792835,17.11755445,25/09/2017,-3.27E-06,0.002147506,-1,0.428571429,1,-3.27E-06,-0.017454643,-0.102040988,
66.85529759,15.15953401,6.079824382,17.16612069,26/09/2017,-0.000196985,-0.002830632,1,0.523809524,1,-0.000196985,-0.017651628,-0.102237973,
66.83566312,15.89872214,7.854031741,17.27557241,27/09/2017,-0.000640093,-0.005450244,1,0.428571429,1,-0.000640093,-0.018291721,-0.102878066,
66.86221772,17.15103265,8.962716932,17.42019171,28/09/2017,0.000882283,-0.004787788,1,0.523809524,1,0.000882283,-0.017409438,-0.101995783,
66.89647659,16.13171546,8.157559615,17.54933115,29/09/2017,0.000705574,-0.00281184,1,0.523809524,1,0.000705574,-0.016703864,-0.101290209,
67.08242232,13.48004072,10.14739049,18.02229904,02/10/2017,-0.001722386,-0.00421249,-1,0.523809524,1,-0.001722386,-0.01842625,-0.103012595,
67.25389626,13.33129048,9.772839507,18.23154826,03/10/2017,0.00017013,-0.003514409,-1,0.523809524,1,0.00017013,-0.01825612,-0.102842465,
67.42490678,10.85340396,10.63455506,18.46313319,04/10/2017,0.000807912,-0.004420354,-1,0.523809524,1,0.000807912,-0.017448208,-0.102034553,
67.60152767,10.10267306,10.8084545,18.69871151,05/10/2017,-0.000897876,-0.004797288,-1,0.523809524,1,-0.000897876,-0.018346084,-0.102932429,
67.72973394,13.1775341,9.433144761,18.883467,06/10/2017,0.000395754,-0.00549969,-1,0.428571429,1,0.000395754,-0.01795033,-0.102536675,
68.00697714,13.66733434,9.614452329,19.38342947,09/10/2017,0.000220258,-0.005598316,-1,0.333333333,1,0.000220258,-0.017730072,-0.102316417,
68.09339952,14.99188922,9.926989958,19.56210964,10/10/2017,0.000123806,-0.005468017,-1,0.238095238,1,0.000123806,-0.017606266,-0.102192611,
68.19271059,14.90668239,9.906811523,19.74832948,11/10/2017,-0.00080203,-0.006202155,-1,0.142857143,1,-0.00080203,-0.018408296,-0.102994641,
68.29819881,14.93152406,10.10395446,19.9803334,12/10/2017,0.000522906,-0.006581013,-1,0.047619048,1,0.000522906,-0.01788539,-0.102471735,
68.41974422,15.42078142,9.498661188,20.17512665,13/10/2017,0.000449218,-0.006023668,-1,-0.047619048,0,0,-0.01788539,-0.102022517,
68.66756313,14.73849718,9.221809865,20.67398629,16/10/2017,0.000826228,-0.007786132,-1,-0.047619048,0,0,-0.01788539,-0.101196289,
68.74170474,13.36909429,9.670184158,20.81525488,17/10/2017,0.000681994,-0.007983032,-1,-0.047619048,0,0,-0.01788539,-0.100514295,
68.80689261,14.56344785,8.709205623,20.91988777,18/10/2017,0.00016156,-0.008048559,-1,-0.142857143,0,0,-0.01788539,-0.100352735,
68.8581251,14.01158005,8.475911992,21.00569861,19/10/2017,0.000830386,-0.008607754,-1,-0.238095238,0,0,-0.01788539,-0.099522349,
68.88790273,13.8557068,7.808247469,21.05973847,20/10/2017,-0.001660623,-0.007370672,-1,-0.333333333,0,0,-0.01788539,-0.101182972,
68.8867696,13.07586933,7.734331461,21.18797955,23/10/2017,-0.001237067,-0.004564185,-1,-0.428571429,0,0,-0.01788539,-0.102420039,
68.91321896,12.01076626,8.210537971,21.24678261,24/10/2017,0.00051276,-0.005377396,-1,-0.523809524,0,0,-0.01788539,-0.101907279,
68.96964957,7.773465358,12.49213683,21.45603339,25/10/2017,0.001816812,0.001286849,-1,-0.619047619,0,0,-0.01788539,-0.100090467,
69.0561445,8.339935036,12.72972284,21.70784138,26/10/2017,-0.005618231,0.002635859,-1,-0.619047619,0,0,-0.01788539,-0.105708698,
69.14818183,6.566019884,13.8224495,21.98999716,27/10/2017,-0.001737329,0.00139597,-1,-0.714285714,0,0,-0.01788539,-0.107446027,
69.39561658,7.391196938,14.51216646,22.77221728,30/10/2017,0.00136803,0.00115481,-1,-0.80952381,0,0,-0.01788539,-0.106077997,
69.51142263,5.989242388,13.48264712,23.02350039,31/10/2017,0.000253562,0.002568019,-1,-0.904761905,0,0,-0.01788539,-0.105824435,
69.63356892,5.767157702,13.62213085,23.22624621,01/11/2017,-0.00123052,0.00112002,-1,-1,0,0,-0.01788539,-0.107054955,
69.77578308,5.541143054,13.72614473,23.42151569,02/11/2017,0.001505993,0.002758719,-1,-1,0,0,-0.01788539,-0.105548962,
69.95358938,5.514726,13.84504915,23.60934191,03/11/2017,-0.001803821,0.002573419,-1,-1,0,0,-0.01788539,-0.107352783,
70.36382894,6.150910816,13.68234153,24.09208917,06/11/2017,1.88E-05,0.003169569,-1,-1,0,0,-0.01788539,-0.107333963,
70.47074384,5.952501475,13.39750561,24.22441823,07/11/2017,-0.000482144,0.003685516,-1,-1,0,0,-0.01788539,-0.107816107,
70.57570396,5.934207553,13.28791204,24.35002541,08/11/2017,2.52E-05,0.004359658,-1,-1,0,0,-0.01788539,-0.107790927,
70.65755183,6.376891054,12.16581663,24.4188335,09/11/2017,-0.000671731,0.004724527,-1,-1,0,0,-0.01788539,-0.108462658,
70.73914682,6.211666639,11.82415351,24.46280458,10/11/2017,-0.000211232,0.006069461,-1,-1,0,0,-0.01788539,-0.10867389,
70.8808985,6.130496371,11.38828547,24.54312365,13/11/2017,7.04E-05,0.001198769,-1,-1,0,0,-0.01788539,-0.10860353,
70.93762861,6.902684438,11.4345582,24.55403949,14/11/2017,0.001383573,0.004094504,-1,-1,0,0,-0.01788539,-0.107219957,
70.97021109,7.25816732,10.75131237,24.54496973,15/11/2017,-0.00108047,0.004622499,-1,-1,0,0,-0.01788539,-0.108300427,
71.00792869,5.310517189,11.99099911,24.58196289,16/11/2017,-3.53E-05,0.00278717,-1,-1,0,0,-0.01788539,-0.108335767,
71.05623828,2.713877459,13.70775557,24.69535292,17/11/2017,0.000764859,0.003363975,-1,-1,0,0,-0.01788539,-0.107570908,
71.14677804,2.671361587,12.85528994,24.95475688,20/11/2017,-0.002219818,0.002862596,-1,-1,0,0,-0.01788539,-0.109790726,
71.17846954,2.226140262,12.9259753,25.02652333,21/11/2017,1.50E-08,-0.000384127,-1,-1,0,0,-0.01788539,-0.109790711,
71.19393588,3.030546721,12.33291298,25.07192112,22/11/2017,0.003319247,-0.001259771,-1,-1,0,0,-0.01788539,-0.106471464,
71.27364605,9.963528279,16.24922982,25.25619032,23/11/2017,0.001003601,-0.002305785,-1,-1,0,0,-0.01788539,-0.105467863,
71.3468032,11.28948959,15.68909192,25.40576686,24/11/2017,0.001046014,-0.001993738,-1,-1,0,0,-0.01788539,-0.104421849,
71.48972024,8.095688506,16.0638787,25.80560087,27/11/2017,-0.000388319,-0.001058237,-1,-1,0,0,-0.01788539,-0.104810168,
71.52998528,7.834149321,15.91948403,25.93381774,28/11/2017,0.000128141,0.000251477,-1,-1,0,0,-0.01788539,-0.104682027,
71.62282079,6.659963132,15.43697004,26.03784449,29/11/2017,1.24E-05,0.001853562,-1,-1,0,0,-0.01788539,-0.104669625,
71.69083208,4.637753126,13.43523315,25.99185005,30/11/2017,0.000182689,0.002477268,-1,-1,0,0,-0.01788539,-0.104486936,
71.85835267,4.413842585,14.43734945,25.99237302,01/12/2017,5.80E-05,-0.000436199,-1,-1,0,0,-0.01788539,-0.104428942,
72.21500549,3.560998073,14.43605529,25.98095665,04/12/2017,-0.000165122,-0.001979561,-1,-1,0,0,-0.01788539,-0.104594064,
72.32939481,3.79166565,13.42982238,25.95748874,05/12/2017,-0.00016648,-0.002637134,-1,-1,0,0,-0.01788539,-0.104760544,
72.43088274,4.023635724,13.35480188,25.94012075,06/12/2017,0.000114006,-0.006426351,-1,-1,0,0,-0.01788539,-0.104646538,
72.51242377,2.626891282,12.43177678,25.88753424,07/12/2017,0.000541127,-0.006037298,-1,-1,0,0,-0.01788539,-0.104105411,
72.62264182,2.410615761,14.35772731,25.96460897,08/12/2017,2.41E-06,-0.002547651,-1,-1,0,0,-0.01788539,-0.104103,
72.82686468,2.457736201,13.30472133,26.11995609,11/12/2017,0.000153637,-0.003662829,-1,-1,0,0,-0.01788539,-0.103949363,
72.88863834,1.145296775,14.18577872,26.14655068,12/12/2017,0.001415294,-0.001226018,-1,-1,0,0,-0.01788539,-0.102534069,
72.93492695,2.870003398,13.12259062,26.10861105,13/12/2017,-0.003487119,-0.005288726,-1,-1,0,0,-0.01788539,-0.106021188,
73.08991581,4.125414725,17.63080285,26.23226502,14/12/2017,0.001815265,-0.004847125,1,-1,0,0,-0.01788539,-0.104205923,
73.25921393,4.392483846,17.11304996,26.31693294,15/12/2017,0.000492655,-0.0014359,1,-1,0,0,-0.01788539,-0.103713268,
73.65895618,3.158110076,17.67434926,26.56049139,18/12/2017,-0.00107047,0.000827373,1,-0.904761905,0,0,-0.01788539,-0.104783738,
73.81687976,1.684712489,18.24514377,26.6864801,19/12/2017,-0.001643013,-0.000378944,1,-0.80952381,0,0,-0.01788539,-0.106426751,
73.94982225,1.713926416,17.98668742,26.80449587,20/12/2017,-0.000501364,0.002913776,1,-0.714285714,0,0,-0.01788539,-0.106928115,
74.08365395,2.639867845,17.41133961,26.90674728,21/12/2017,7.25E-05,-0.000860294,1,-0.619047619,0,0,-0.01788539,-0.106855591,
74.2654838,0.711150877,19.43330597,27.07480333,22/12/2017,0.000127957,-3.59E-05,1,-0.523809524,0,0,-0.01788539,-0.106727634,
74.66044175,0.84001396,18.65826994,27.49436608,25/12/2017,0,-0.001120754,1,-0.428571429,0,0,-0.01788539,-0.106727634,
74.75518749,0.936721321,18.68334332,27.61602575,26/12/2017,-7.63E-05,-0.005780675,1,-0.333333333,0,0,-0.01788539,-0.106803906,
74.83303573,1.103918654,18.43601421,27.72918846,27/12/2017,0.001063642,-0.005504314,1,-0.238095238,0,0,-0.01788539,-0.105740264,
74.8869319,1.2968028,18.34341071,27.83038204,28/12/2017,0.001322116,-0.003736595,1,-0.142857143,0,0,-0.01788539,-0.104418148,
74.92911957,1.323836476,18.10693404,27.92666679,29/12/2017,0.001784774,-0.004117776,1,-0.047619048,0,0,-0.01788539,-0.102633374,
74.26618829,-2.851563488,6.615864129,27.62210023,28/02/2018,0.0006817,-0.001883394,-1,0.047619048,1,0.0006817,-0.01720369,-0.101951674,
74.20768218,-4.752656527,7.681017682,27.39894413,01/03/2018,-0.003078589,0.000689655,-1,0.142857143,1,-0.003078589,-0.020282279,-0.105030263,x
74.16824313,-4.803452604,7.861914229,27.21597654,02/03/2018,-0.001709841,0.002418268,-1,0.142857143,1,-0.001709841,-0.021992121,-0.106740104,
73.99212168,-6.194353437,7.346627845,26.70498757,05/03/2018,-0.000543568,0.00521463,-1,0.142857143,1,-0.000543568,-0.022535688,-0.107283672,
73.90731496,-6.061585938,7.221986072,26.55033962,06/03/2018,-0.003248089,0.006444347,-1,0.142857143,1,-0.003248089,-0.025783778,-0.110531761,
73.80103489,-6.640110283,7.646085268,26.40481162,07/03/2018,0.000391464,0.001199397,-1,0.142857143,1,0.000391464,-0.025392314,-0.110140297,
73.7325648,-6.920438297,7.721975528,26.45907277,08/03/2018,0.003643284,-0.000697298,-1,0.142857143,1,0.003643284,-0.02174903,-0.106497013,
73.6667184,-10.65104359,8.516005592,26.53687675,09/03/2018,0.000300116,-0.000770995,-1,0.142857143,1,0.000300116,-0.021448914,-0.106196898,
73.40942968,-10.03305293,8.343710846,26.71992032,12/03/2018,-0.001050308,0.000971974,-1,0.142857143,1,-0.001050308,-0.022499222,-0.107247206,
73.29533568,-9.66432844,8.4855322,26.75970071,13/03/2018,-0.002247443,0.001553499,-1,0.142857143,1,-0.002247443,-0.024746665,-0.109494649,
73.18578666,-9.555945003,7.649051406,26.8279351,14/03/2018,0.000934257,-0.000936981,-1,0.142857143,1,0.000934257,-0.023812409,-0.108560393,
73.07550344,-9.625207909,7.841832743,26.90141768,15/03/2018,0.002340755,-0.003408849,-1,0.047619048,1,0.002340755,-0.021471654,-0.106219638,
72.97571655,-11.06276408,8.94953045,27.00841221,16/03/2018,0.000620259,-0.001477018,-1,-0.047619048,0,0,-0.021471654,-0.105599378,
72.59967439,-10.54490626,8.795837124,27.27061477,19/03/2018,-0.001707681,-0.004991401,-1,-0.142857143,0,0,-0.021471654,-0.107307059,
72.43763128,-11.23280493,8.062808635,27.31827382,20/03/2018,0.003365244,-0.000149106,-1,-0.238095238,0,0,-0.021471654,-0.103941815,
72.27335068,-11.03156245,8.162225181,27.35587946,21/03/2018,-0.003646112,0.001240591,-1,-0.333333333,0,0,-0.021471654,-0.107587928,
72.07699418,-14.44200464,5.917382593,27.30393635,22/03/2018,0.000824347,0.005382595,-1,-0.428571429,0,0,-0.021471654,-0.106763581,
71.89791844,-15.73475255,7.281975947,27.28489542,23/03/2018,-0.00116108,0.008014703,-1,-0.523809524,0,0,-0.021471654,-0.10792466,
71.32711594,-14.73866443,7.545698088,27.21251793,26/03/2018,-0.003596278,0.009144439,-1,-0.619047619,0,0,-0.021471654,-0.111520939,
71.13587099,-14.61746164,7.280945886,27.16897072,27/03/2018,0.001598477,0.007747217,-1,-0.714285714,0,0,-0.021471654,-0.109922462,
70.94648062,-14.90929005,7.615005381,27.12791269,28/03/2018,0.003552492,0.006494428,-1,-0.80952381,0,0,-0.021471654,-0.106369969,
70.75945674,-14.86209368,7.512302091,27.08520757,29/03/2018,0.000300519,0.009304751,-1,-0.904761905,0,0,-0.021471654,-0.106069451,
70.56582044,-14.61173267,7.458926581,27.03852129,30/03/2018,-0.000844207,0.011743657,-1,-1,0,0,-0.021471654,-0.106913657,
69.97629876,-13.53689893,6.114965392,26.7696627,02/04/2018,0.000863208,0.01198651,-1,-1,0,0,-0.021471654,-0.106050449,
69.79581169,-13.62933693,5.731775236,26.65154696,03/04/2018,0.001185045,0.011222318,-1,-1,0,0,-0.021471654,-0.104865404,
69.64021358,-14.2028226,5.045270864,26.50205313,04/04/2018,-0.000451728,0.010701311,-1,-1,0,0,-0.021471654,-0.105317132,
69.4441427,-14.66241902,3.707926386,26.27925717,05/04/2018,0.001621182,0.013734659,-1,-1,0,0,-0.021471654,-0.10369595,
69.2206918,-13.70475006,1.857318918,25.98462217,06/04/2018,-0.001601667,0.017662815,-1,-1,0,0,-0.021471654,-0.105297617,
68.50626453,-14.01227312,1.010994255,25.13413798,09/04/2018,-0.001596579,0.019196052,-1,-1,0,0,-0.021471654,-0.106894196,
68.25248511,-13.72100035,0.27978024,24.82414974,10/04/2018,-0.001124005,0.0171733,-1,-1,0,0,-0.021471654,-0.108018202,
68.00566757,-13.46302432,0.524469804,24.5116219,11/04/2018,-0.000504474,0.014669471,-1,-1,0,0,-0.021471654,-0.108522675,
67.75413342,-12.90189744,-0.043084896,24.17132297,12/04/2018,0.001515782,0.015419654,-1,-1,0,0,-0.021471654,-0.107006893,
67.47939536,-12.09376639,-0.414364098,23.73224206,13/04/2018,-0.000149725,0.020693882,-1,-1,0,0,-0.021471654,-0.107156618,
66.64286247,-11.17788723,-0.47728667,22.49892273,16/04/2018,-0.001851609,0.021524312,-1,-1,0,0,-0.021471654,-0.109008228,
66.35792205,-13.4098954,0.253155634,22.11970334,17/04/2018,0.00022415,0.022299245,-1,-1,0,0,-0.021471654,-0.108784077,
66.03803469,-13.21337112,-0.794186206,21.71539034,18/04/2018,-0.000149139,0.022063868,-1,-1,0,0,-0.021471654,-0.108933216,
65.71907768,-13.05251045,-0.778485532,21.3214315,19/04/2018,0.001196183,0.018947534,-1,-1,0,0,-0.021471654,-0.107737033,
65.40126614,-12.86488924,-0.980808699,20.93224657,20/04/2018,0.002214044,0.016574756,-1,-1,0,0,-0.021471654,-0.105522989,
64.44738578,-11.7842436,0.722807683,19.91808269,23/04/2018,0.002980924,0.020489631,-1,-1,0,0,-0.021471654,-0.102542065,
64.08711739,-14.01169492,1.697104013,19.67960807,24/04/2018,-0.000964171,0.017032014,-1,-1,0,0,-0.021471654,-0.103506236,
63.73325854,-13.80928044,1.675348299,19.44891008,25/04/2018,0.002728213,0.017644603,-1,-1,0,0,-0.021471654,-0.100778023,
63.37835361,-13.43287948,1.421497332,19.21936477,26/04/2018,0.002155271,0.019688864,-1,-1,0,0,-0.021471654,-0.098622752,
63.02797057,-14.98628659,2.284989164,19.02383714,27/04/2018,-0.00095227,0.020913997,-1,-1,0,0,-0.021471654,-0.099575022,
61.97354348,-14.24634687,2.283136175,18.41300263,30/04/2018,0.001966116,0.012695168,-1,-1,0,0,-0.021471654,-0.097608906,
61.58767412,-13.173528,1.744496919,18.14172793,01/05/2018,0.003302114,0.010317755,-1,-1,0,0,-0.021471654,-0.094306792,
61.18002872,-13.30577357,1.980083836,17.89895446,02/05/2018,0.001427898,0.012839328,-1,-1,0,0,-0.021471654,-0.092878894,
60.76596561,-14.83447504,0.777636712,17.59872023,03/05/2018,-0.001215919,0.010235295,-1,-1,0,0,-0.021471654,-0.094094814,
60.33493861,-15.61881131,-0.666726642,17.25819909,04/05/2018,0.001100175,0.007974174,-1,-1,0,0,-0.021471654,-0.092994639,
59.08620315,-15.60022882,-0.983847563,16.28786705,07/05/2018,0.001431681,0.003321977,-1,-1,0,0,-0.021471654,-0.091562958,
58.68632315,-15.35679662,-1.17555189,15.99126193,08/05/2018,0.002331577,0.002089462,-1,-1,0,0,-0.021471654,-0.089231381,
58.29000773,-15.59187309,-1.454251258,15.68854716,09/05/2018,0.000409232,0.00577655,-1,-1,0,0,-0.021471654,-0.088822149,
57.89281916,-13.83947831,-1.984281931,15.36840877,10/05/2018,-0.002527226,0.006195729,-1,-1,0,0,-0.021471654,-0.091349375,
57.56413916,-13.82771685,-1.966472422,15.06708649,11/05/2018,-0.000988047,0.007107815,-1,-1,0,0,-0.021471654,-0.092337422,
56.60238517,-13.29233791,-1.743580474,14.23366576,14/05/2018,0.000600458,0.001741604,-1,-1,0,0,-0.021471654,-0.091736964,
56.25494388,-13.74469015,-2.053126695,13.94380495,15/05/2018,0.003422619,0.009328904,-1,-1,0,0,-0.021471654,-0.088314345,
55.90803752,-12.65032138,-3.097407855,13.60748247,16/05/2018,0.00105458,0.007308363,-1,-1,0,0,-0.021471654,-0.087259765,
55.57693517,-12.83655114,-2.794033077,13.30642644,17/05/2018,0.000625794,0.005909845,-1,-1,0,0,-0.021471654,-0.086633971,
55.25744225,-12.67579708,-2.987744749,13.01040932,18/05/2018,0.000960806,0.008265342,-1,-1,0,0,-0.021471654,-0.085673165,
54.31690769,-12.24020339,-3.027411677,12.18729702,21/05/2018,-0.000902291,0.008096184,1,-1,0,0,-0.021471654,-0.086575456,
54.00937974,-12.09177437,-2.964806319,11.93231315,22/05/2018,0.000608147,0.003789947,1,-1,0,0,-0.021471654,-0.085967309,
53.65535239,-15.34594307,-5.556016694,11.5882776,23/05/2018,0.002950704,0.002652231,1,-0.904761905,0,0,-0.021471654,-0.083016605,
53.30451953,-14.75458431,-5.559882257,11.25393134,24/05/2018,-0.000729404,-0.001916334,1,-0.80952381,0,0,-0.021471654,-0.083746009,
52.9105294,-15.21436094,-4.837742236,10.95671709,25/05/2018,0.00276786,-0.000870866,1,-0.714285714,0,0,-0.021471654,-0.080978149,
51.7742391,-14.61626102,-4.504217495,10.13751915,28/05/2018,0.001091991,-0.000577267,1,-0.619047619,0,0,-0.021471654,-0.079886158,
51.42215075,-14.9525667,-4.453505097,9.882403967,29/05/2018,0.003191249,0.004218963,1,-0.523809524,0,0,-0.021471654,-0.076694909,
51.05817099,-14.87898589,-5.280700306,9.602024336,30/05/2018,-0.004916715,0.000218987,1,-0.428571429,0,0,-0.021471654,-0.081611625,
50.74976736,-15.01677927,-4.148804588,9.428217353,31/05/2018,-0.000949515,0.00095464,1,-0.333333333,0,0,-0.021471654,-0.082561139,
50.42822044,-16.00592627,-3.479595808,9.288342775,01/06/2018,0.001305654,0.001525479,1,-0.238095238,0,0,-0.021471654,-0.081255485,
