,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
94570,112070,1.4670048671670128,1.1851789673316735,1.6782409204563302,1.0576384912192187,1.0073439684876755,2.135309805346379,0.5,0.5,0,-5.527641992710914,2017-11-24 14:00:00,1.1897,0.0019351316459052528
94571,112071,1.8261952618942199,1.2716168723464094,1.7255290930050986,1.1473581259660828,1.0096255238294258,2.1353980747275436,0.5,0.5,0,-6.626391695086648,2017-11-24 15:00:00,1.1919,0.001847498006182613
94572,112072,2.0336578116493023,1.3296790968905408,1.75758503303659,1.247627492401384,1.0121415289286368,2.135528943545195,0.5,0.5,0,-2.5072401778602424,2017-11-24 16:00:00,1.1934,0.0012577035993186214
94573,112073,1.9863900353128565,1.3353502113640727,1.7614049431523742,1.331976348401435,1.0146675611566554,2.1356645408013764,0.5,0.5,0,-1.8849560978764859,2017-11-24 17:00:00,1.1936,0.0001675743615148495
94574,112074,1.7567009254375872,1.3008032333786606,1.7435063207156147,1.384241283139698,1.0170323326396014,2.1357758048816553,0.0,1.0,0,-2.7714542882584703,2017-11-24 18:00:00,1.1928,-0.0006704659989676676
94575,112075,1.6571856262737916,1.2904652079934875,1.7386374648867424,1.4212361269543117,1.0193398604721096,2.1358802210977887,0.0,1.0,0,-2.950363168612842,2017-11-24 19:00:00,1.1926,-0.00016768676152312256
94576,112076,1.6221700100441674,1.2922221211741463,1.7402840536016655,1.4512139894722533,1.0216419768849323,2.135986518551917,0.0,1.0,0,-3.577392269920172,2017-11-24 20:00:00,1.1927,8.384689561782843e-05
94577,112077,1.6471893540416445,1.3060512118721441,1.7484475512230986,1.4809944958021746,1.0239901170937575,2.1361034049580567,0.0,1.0,0,-3.260211476370496,2017-11-24 21:00:00,1.1931,0.00033531729713123787
94578,112078,1.6339499082421465,1.3117954369572444,1.752258765887887,1.506799968414702,1.0263496189715888,2.1362250470501856,0.0,1.0,0,-3.3496297666048545,2017-11-24 22:00:00,1.1933,0.00016761649385538258
94579,112079,1.584758453583551,1.3094809282593791,1.751722927460591,1.52552161769631,1.0286861158999319,2.1363456266171803,0.0,0.0,1,-6.06809722327227,2017-11-24 23:00:00,1.1933,0.0
94580,112080,1.445003019594223,1.287066819972697,1.740332132820588,1.5289670621202456,1.0309141454442408,2.1364506320011545,0.0,0.0,1,-3.836381113369533,2017-11-27 00:00:00,1.1928,-0.0004190939250813264
94581,112081,1.1821215622302053,1.2365703323975759,1.713756343426793,1.5066456059046907,1.0329147082789027,2.136519784052998,0.0,0.0,1,-3.8347451809741555,2017-11-27 01:00:00,1.1916,-0.001006542611401512
94582,112082,1.2560469481919223,1.2546231792742066,1.7241106804220618,1.4950700554035585,1.034980991240908,2.1366025058694498,0.0,0.0,1,-3.83570531745579,2017-11-27 02:00:00,1.1921,0.00041951588482863617
94583,112083,1.173588102973457,1.2404365437209313,1.7170871382838602,1.477337331887209,1.036975344435592,2.136675550266187,0.0,0.0,1,-4.6092303693046155,2017-11-27 03:00:00,1.1918,-0.00025168841107733875
94584,112084,1.2843561185425347,1.2665392382131249,1.7317811642848888,1.4733546868344476,1.03906975193552,2.136767954981086,0.0,0.0,1,-4.524078745709822,2017-11-27 04:00:00,1.1925,0.0005871744496176723
94585,112085,1.2367083042538947,1.2603662514148488,1.7290904995824912,1.4656814024743479,1.0411262256291802,2.1368564639705485,0.0,0.0,1,-5.210262556460017,2017-11-27 05:00:00,1.1924,-8.386095857987329e-05
94586,112086,1.3049528783241802,1.2783706714945737,1.7394313509824704,1.4662549482446483,1.0432479452179966,2.136958491286193,0.0,0.0,1,-4.959517805384999,2017-11-27 06:00:00,1.1929,0.0004192344839838991
94587,112087,1.1611080988322564,1.2520392699547136,1.7258769340678315,1.4529537029335546,1.0452457469051917,2.1370420995164014,1.0,0.0,0,-6.636157066461652,2017-11-27 07:00:00,1.1923,-0.0005031024758140046
